year,inflation_rate,gdp_growth,school_enrollment,SE.PRM.NENR.FE,SE.PRM.NENR.MA,child_mortality_u5,SH.DYN.MORT.FE,SH.DYN.MORT.MA,poverty_rate,gini_index,unemployment_rate,sanction_active,sanction_duration,sanction_intensity_index,regime_score,conflict_incidence,conflict_intensity,oil_exports,pharma_imports,fuel_imports,school_enrollment_gap,child_mortality_gap,total_trade_exposure,sanction_x_regime,sanction_x_conflict,inflation_rate_lag1,gdp_growth_lag1,poverty_rate_lag1,unemployment_rate_lag1,child_mortality_u5_lag1,sanction_intensity_index_lag1,gdp_growth_change,inflation_rate_change,poverty_rate_change,unemployment_rate_change,log_oil_exports,log_pharma_imports,log_fuel_imports,log_total_trade_exposure,sanction_type_none,sanction_type_targeted,sanction_type_trade,sanction_status_sanctioned
2001,5.14746800222618,4.21364598817749,61.82027,58.32808,65.26051,145.0,136.6,153.0,61.3,,6.25801553911127,0.0,0.0,0.0,,,,,,,-6.9324299999999965,16.400000000000006,,,,4.50078856262102,3.43711873083772,62.5,6.35178469623133,150.2,0.0,0.7765272573397697,0.6466794396051601,-1.2000000000000028,-0.09376915712006006,,,,,True,False,False,False
2002,4.70579123746033,6.393564578305,63.32423,59.83408,66.76322,139.3,131.1,147.2,60.9,,6.1544562626131,0.0,0.0,0.0,,,,,,,-6.929140000000004,16.099999999999994,,,,5.14746800222618,4.21364598817749,61.3,6.25801553911127,145.0,0.0,2.17991859012751,-0.44167676476584994,-0.3999999999999986,-0.10355927649816987,,,,,True,False,False,False
2003,5.67942414068799,4.12069952524881,65.76163,62.392,69.08168,133.9,125.7,141.6,59.9,,6.08906292747373,0.0,0.0,0.0,,,,,,,-6.689680000000003,15.899999999999991,,,,4.70579123746033,6.393564578305,60.9,6.1544562626131,139.3,0.0,-2.27286505305619,0.97363290322766,-1.0,-0.06539333513936985,,,,,True,False,False,False
2004,4.13663213144748,6.68446006184369,67.51267,64.41467,70.56423,128.9,120.9,136.6,57.0,,5.94349195717333,0.0,0.0,0.0,,,,,,,-6.149559999999994,15.699999999999989,,,,5.67942414068799,4.12069952524881,59.9,6.08906292747373,133.9,0.0,2.56376053659488,-1.54279200924051,-2.8999999999999986,-0.14557097030040023,,,,,True,False,False,False
2005,6.42755278070087,6.00947416911313,69.67395,66.64822,72.65304,123.6,115.8,131.1,55.5,,5.84542677033048,0.0,0.0,0.0,,,,,,,-6.004820000000009,15.299999999999997,,,,4.13663213144748,6.68446006184369,57.0,5.94349195717333,128.9,0.0,-0.6749858927305601,2.2909206492533896,-1.5,-0.0980651868428497,,,,,True,False,False,False
2006,6.53784395299604,6.04939293975086,71.40532,68.665,74.10277,118.1,110.4,125.4,54.0,,5.75470274955599,0.0,0.0,0.0,,,,,,,-5.43777,15.0,,,,6.42755278070087,6.00947416911313,55.5,5.84542677033048,123.6,0.0,0.03991877063773064,0.11029117229517027,-1.5,-0.09072402077449038,,,,,True,False,False,False
2007,6.78669789038244,6.15845441455012,74.01797,70.6711,77.31185,113.3,105.8,120.4,53.0,,5.71366247607083,0.0,0.0,0.0,,,,,,,-6.640750000000011,14.600000000000009,,,,6.53784395299604,6.04939293975086,54.0,5.75470274955599,118.1,0.0,0.10906147479925998,0.24885393738640005,-1.0,-0.041040273485159595,,,,,True,False,False,False
2008,10.378524478798,5.19915700484026,75.02489,72.03732,77.9638,108.7,101.4,115.5,51.6,,5.70991877342324,0.0,0.0,0.0,,,,,,,-5.926480000000012,14.099999999999994,,,,6.78669789038244,6.15845441455012,53.0,5.71366247607083,113.3,0.0,-0.9592974097098601,3.591826588415561,-1.3999999999999986,-0.0037437026475899415,,,,,True,False,False,False
2009,5.00627361534047,3.14754867102099,75.26385,72.41319,78.06673,106.9,99.9,113.5,51.1,,5.7640684373361,0.0,0.0,0.0,,,,,,,-5.653540000000007,13.599999999999994,,,,10.378524478798,5.19915700484026,51.6,5.70991877342324,108.7,0.0,-2.0516083338192703,-5.372250863457531,-0.5,0.05414966391285958,,,,,True,False,False,False
2010,4.02202422214216,6.05119087977121,75.26385,72.41319,78.06673,101.3,94.5,107.8,49.5,,5.9384663035217,0.0,0.0,0.0,,,,,,,-5.653540000000007,13.299999999999997,,,,5.00627361534047,3.14754867102099,51.1,5.7640684373361,106.9,0.0,2.90364220875022,-0.9842493931983105,-1.6000000000000014,0.1743978661856005,,,,,True,False,False,False
2011,5.36621092948077,4.45162930662147,75.26385,72.41319,78.06673,101.2,94.5,107.5,48.5,,5.91357874156347,0.0,0.0,0.0,,,,,,,-5.653540000000007,13.0,,,,4.02202422214216,6.05119087977121,49.5,5.9384663035217,101.3,0.0,-1.5995615731497397,1.3441867073386105,-1.0,-0.02488756195822983,,,,,True,False,False,False
2012,6.58183105075141,3.33566308216501,75.26385,72.41319,78.06673,94.8,88.3,101.0,47.3,,5.80072495990126,0.0,0.0,0.0,,,,,,,-5.653540000000007,12.700000000000003,,,,5.36621092948077,4.45162930662147,48.5,5.91357874156347,101.2,0.0,-1.1159662244564599,1.2156201212706401,-1.2000000000000028,-0.11285378166221083,,,,,True,False,False,False
2013,4.88516387595471,5.12180100852351,75.26385,72.41319,78.06673,91.6,85.2,97.6,46.4,,5.57284215444354,0.0,0.0,0.0,,,,,,,-5.653540000000007,12.399999999999991,,,,6.58183105075141,3.33566308216501,47.3,5.80072495990126,94.8,0.0,1.7861379263585002,-1.6966671747967004,-0.8999999999999986,-0.22788280545771933,,,,,True,False,False,False
2014,4.4038027171436,4.72930309699868,75.26385,72.41319,78.06673,90.3,84.2,96.2,45.7,,5.62776331426723,0.0,0.0,0.0,,,,,,,-5.653540000000007,12.0,,,,4.88516387595471,5.12180100852351,46.4,5.57284215444354,91.6,0.0,-0.3924979115248304,-0.48136115881110975,-0.6999999999999957,0.054921159823689614,,,,,True,False,False,False
2015,3.47238752883652,2.93349224419013,75.26385,72.41319,78.06673,88.1,82.1,93.9,45.5,,5.78525200580782,0.0,0.0,0.0,,,,,,,-5.653540000000007,11.800000000000011,,,,4.4038027171436,4.72930309699868,45.7,5.62776331426723,90.3,0.0,-1.79581085280855,-0.9314151883070805,-0.20000000000000284,0.15748869154058998,,,,,True,False,False,False
2016,5.30264297710325,1.23789307986233,75.26385,72.41319,78.06673,85.9,79.9,91.6,45.3,,5.86436518410548,0.0,0.0,0.0,,,,,,,-5.653540000000007,11.699999999999989,,,,3.47238752883652,2.93349224419013,45.5,5.78525200580782,88.1,0.0,-1.6955991643278001,1.8302554482667306,-0.20000000000000284,0.07911317829765974,,,,,True,False,False,False
2017,5.18618655524149,2.50364867338814,75.26385,72.41319,78.06673,84.2,78.3,89.7,45.0,,5.99278380853675,0.0,0.0,0.0,,,,,,,-5.653540000000007,11.400000000000006,,,,5.30264297710325,1.23789307986233,45.3,5.86436518410548,85.9,0.0,1.26575559352581,-0.11645642186176008,-0.29999999999999716,0.12841862443127017,,,,,True,False,False,False
2018,3.91133439990729,2.79599960832644,75.26385,72.41319,78.06673,79.8,74.1,85.2,44.6,,6.03077037529887,0.0,0.0,0.0,,,,,,,-5.653540000000007,11.100000000000009,,,,5.18618655524149,2.50364867338814,45.0,5.99278380853675,84.2,0.0,0.2923509349383,-1.2748521553342003,-0.3999999999999986,0.03798656676211998,,,,,True,False,False,False
2019,2.867588034469,2.60045190740452,75.26385,72.41319,78.06673,77.7,72.1,83.0,44.4,,6.17859261789174,0.0,0.0,0.0,,,,,,,-5.653540000000007,10.900000000000006,,,,3.91133439990729,2.79599960832644,44.6,6.03077037529887,79.8,0.0,-0.19554770092191998,-1.04374636543829,-0.20000000000000284,0.1478222425928699,,,,,True,False,False,False
2020,3.39862928518853,-3.23642852363861,75.26385,72.41319,78.06673,74.7,69.2,79.9,46.4,,6.64963226537121,0.0,0.0,0.0,,,,,,,-5.653540000000007,10.700000000000003,,,,2.867588034469,2.60045190740452,44.4,6.17859261789174,77.7,0.0,-5.83688043104313,0.5310412507195297,2.0,0.47103964747947025,,,,,True,False,False,False
2021,4.43905481215002,3.65270461847631,75.26385,72.41319,78.06673,72.7,67.3,77.8,46.6,,6.84417115636911,0.0,0.0,0.0,,,,,,,-5.653540000000007,10.5,,,,3.39862928518853,-3.23642852363861,46.4,6.64963226537121,74.7,0.0,6.88913314211492,1.04042552696149,0.20000000000000284,0.1945388909979,,,,,True,False,False,False
2022,9.45801281304023,4.06140756050381,75.26385,72.41319,78.06673,72.8,67.5,77.7,46.4,,6.07875092921414,0.0,0.0,0.0,,,,,,,-5.653540000000007,10.200000000000003,,,,4.43905481215002,3.65270461847631,46.6,6.84417115636911,72.7,0.0,0.40870294202749946,5.018958000890211,-0.20000000000000284,-0.7654202271549702,,,,,True,False,False,False
2023,6.69759990789845,2.7159883966887,75.26385,72.41319,78.06673,68.1,62.9,73.0,46.5,,5.7582142084837,0.0,0.0,0.0,,,,,,,-5.653540000000007,10.100000000000001,,,,9.45801281304023,4.06140756050381,46.4,6.07875092921414,72.8,0.0,-1.3454191638151096,-2.7604129051417807,0.10000000000000142,-0.3205367207304395,,,,,True,False,False,False
2024,4.23903922877036,3.59733324708964,75.26385,72.41319,78.06673,68.1,62.9,73.0,46.0,,5.66785964521359,0.0,0.0,0.0,,,,,,,-5.653540000000007,10.100000000000001,,,,6.69759990789845,2.7159883966887,46.5,5.7582142084837,68.1,0.0,0.8813448504009402,-2.45856067912809,-0.5,-0.09035456327011016,,,,,True,False,False,False
1995,2.9568002509262,3.92742433979005,79.95181,79.25936,80.62936,62.6137974730623,58.4488922066606,66.5549361889784,,,10.4710896476613,0.0,0.0,0.0,,,,,,,-1.3700000000000045,8.1060439823178,,,,,,,,,,,,,,,,,,True,False,False,False
1996,2.99528023991141,3.78633863501881,79.98533,79.32864,80.62732,61.5488178517666,57.4355986143199,65.4661530741758,,,10.3911667521844,0.0,0.0,0.0,,,,,,,-1.2986800000000045,8.030554459855907,,,,2.9568002509262,3.92742433979005,,10.4710896476613,62.6137974730623,0.0,-0.14108570477123994,0.03847998898520988,,-0.07992289547689957,,,,,True,False,False,False
1997,3.58050767471719,5.23682795981114,80.10424,79.54958,80.64647,60.767188365952,56.6953003596927,64.6053236690827,,,10.3378370859039,0.0,0.0,0.0,,,,,,,-1.0968899999999877,7.910023309389992,,,,2.99528023991141,3.78633863501881,,10.3911667521844,61.5488178517666,0.0,1.4504893247923296,0.58522743480578,,-0.05332966628050073,,,,,True,False,False,False
1998,3.2381944796978,3.78700097779266,80.07822,79.57752,80.56754,61.1180480799798,57.1328094340243,64.9121046775484,,,10.0913118732191,0.0,0.0,0.0,,,,,,,-0.990019999999987,7.779295243524096,,,,3.58050767471719,5.23682795981114,,10.3378370859039,60.767188365952,0.0,-1.4498269820184797,-0.34231319501938984,,-0.24652521268479965,,,,,True,False,False,False
1999,3.23183260906467,3.48193241471539,79.86637,79.40929,80.31281,62.2177538505186,58.3397889648475,65.9189015041983,,,10.4073769208229,0.0,0.0,0.0,,,,,,,-0.9035200000000003,7.5791125393508025,,,,3.2381944796978,3.78700097779266,,10.0913118732191,61.1180480799798,0.0,-0.30506856307727004,-0.006361870633130096,,0.31606504760380005,,,,,True,False,False,False
2000,2.80256405575846,5.9674384627011,81.257725,80.894555,81.612285,51.0787501052809,47.3492537690558,54.6267048485359,,,10.4220070497304,0.0,0.0,0.0,,,,,,,-0.7177300000000031,7.277451079480102,,,,3.23183260906467,3.48193241471539,,10.4073769208229,62.2177538505186,0.0,2.48550604798571,-0.42926855330621017,,0.01463012890750015,,,,,True,False,False,False
2001,3.49617199103334,2.72130799687473,82.64908,82.37982,82.91176,50.58168961772,46.9048340714812,54.0814842118888,,,10.2393243248864,0.0,0.0,0.0,,,,,,,-0.5319400000000059,7.176650140407602,,,,2.80256405575846,5.9674384627011,,10.4220070497304,51.0787501052809,0.0,-3.2461304658263703,0.6936079352748803,,-0.18268272484399972,,,,,True,False,False,False
2002,2.40765801293491,3.5776885484245,83.13594,82.90284,83.36356,49.8700491972126,46.2441321168272,53.3261208292523,,,9.84688576834024,0.0,0.0,0.0,,,,,,,-0.4607200000000091,7.081988712425094,,,,3.49617199103334,2.72130799687473,,10.2393243248864,50.58168961772,0.0,0.85638055154977,-1.08851397809843,,-0.39243855654616056,,,,,True,False,False,False
2003,2.27675969518827,4.74523814635413,83.32967727272728,83.16106818181818,83.49455272727273,48.954513821821,45.4022112114214,52.3538954440479,,,10.1507838382451,0.0,0.0,0.0,,,,,,,-0.33348454545455297,6.951684232626498,,,,2.40765801293491,3.5776885484245,,9.84688576834024,49.8700491972126,0.0,1.1675495979296304,-0.1308983177466403,,0.3038980699048608,,,,,True,False,False,False
2004,3.04811107523416,4.50003274385634,83.52341454545454,83.41929636363636,83.62554545454546,47.7311744565918,44.2336165014541,51.0512773385185,,,9.79947038236949,0.0,0.0,0.0,,,,,,,-0.20624909090909682,6.817660837064402,,,,2.27675969518827,4.74523814635413,,10.1507838382451,48.954513821821,0.0,-0.2452054024977901,0.77135138004589,,-0.35131345587561036,,,,,True,False,False,False
2005,3.37781903988238,4.43251873243698,83.71715181818182,83.67752454545455,83.75653818181819,46.3912362931134,42.9631444376774,49.6540894024401,,,9.58922696945574,0.0,0.0,0.0,,,,,,,-0.07901363636364067,6.6909449647627,,,,3.04811107523416,4.50003274385634,,9.79947038236949,47.7311744565918,0.0,-0.06751401141935975,0.3297079646482204,,-0.2102434129137496,,,,,True,False,False,False
2006,3.8181247024271,6.55679901193157,83.9108890909091,83.93575272727273,83.88753090909091,44.1119902193907,40.8043339764009,47.2503600430706,,,8.74041678886564,0.0,0.0,0.0,,,,,,,0.04822181818181548,6.4460260666697025,,,,3.37781903988238,4.43251873243698,,9.58922696945574,46.3912362931134,0.0,2.12428027949459,0.4403056625447199,,-0.8488101805901014,,,,,True,False,False,False
2007,4.48088608614726,4.68708395112769,84.10462636363637,84.19398090909091,84.01852363636364,42.3753351423257,39.1232135735779,45.4467542717225,,,8.20829015972595,0.0,0.0,0.0,,,,,,,0.17545727272727163,6.323540698144598,,,,3.8181247024271,6.55679901193157,,8.74041678886564,44.1119902193907,0.0,-1.8697150608038804,0.6627613837201598,,-0.5321266291396896,,,,,True,False,False,False
2008,8.42372566246186,1.20769210137048,84.29836363636363,84.4522090909091,84.14951636363637,40.9892164849049,37.7878510551048,44.0283102252072,,,8.00243712798649,0.0,0.0,0.0,,,,,,,0.3026927272727278,6.2404591701023975,,,,4.48088608614726,4.68708395112769,,8.20829015972595,42.3753351423257,0.0,-3.47939184975721,3.9428395763146007,,-0.20585303173946023,,,,,True,False,False,False
2009,2.19959237046011,-4.35925768092353,84.49210090909091,84.71043727272728,84.28050909090909,39.4762968600805,36.3454799828405,42.4379602286094,,,9.49383006346729,0.0,0.0,0.0,,,,,,,0.42992818181818393,6.092480245768897,,,,8.42372566246186,1.20769210137048,,8.00243712798649,40.9892164849049,0.0,-5.56694978229401,-6.224133292001751,,1.4913929354807998,,,,,True,False,False,False
2010,2.99936630549,2.32244407295181,84.68583818181818,84.96866545454546,84.41150181818182,37.4529080628342,34.3580597672434,40.3548692626402,,,9.64092506344516,0.0,0.0,0.0,,,,,,,0.5571636363636401,5.996809495396803,,,,2.19959237046011,-4.35925768092353,,9.49383006346729,39.4762968600805,0.0,6.68170175387534,0.79977393502989,,0.14709499997787034,,,,,True,False,False,False
2011,4.47388342165023,2.51696311981266,84.87957545454546,85.22689363636364,84.54249454545455,35.3662521898782,32.3524214096509,38.2229263780466,,,9.25275015749216,0.0,0.0,0.0,,,,,,,0.6843990909090962,5.8705049683957,,,,2.99936630549,2.32244407295181,,9.64092506344516,37.4529080628342,0.0,0.19451904686084998,1.47451711616023,,-0.3881749059529991,,,,,True,False,False,False
2012,3.51877785642059,2.12048993083546,85.07331272727272,85.48512181818182,84.67348727272727,34.0311150740715,31.0763895246788,36.841637857193,,,9.31406963085983,0.0,0.0,0.0,,,,,,,0.8116345454545524,5.765248332514201,,,,4.47388342165023,2.51696311981266,,9.25275015749216,35.3662521898782,0.0,-0.39647318897719996,-0.9551055652296401,,0.06131947336766963,,,,,True,False,False,False
2013,1.75232737350762,1.09752286924849,85.26705,85.74335,84.80448,33.1625241488161,30.229596902163,35.9287282519227,,,9.42789036106017,0.0,0.0,0.0,,,,,,,0.9388700000000085,5.6991313497597,,,,3.51877785642059,2.12048993083546,,9.31406963085983,34.0311150740715,0.0,-1.02296706158697,-1.7664504829129701,,0.11382073020033978,,,,,True,False,False,False
2014,1.20139964481058,2.32902577526974,85.31314,85.85604,84.7858,32.361030389094,29.4910372053394,35.0877813121272,,,9.17019543151895,0.0,0.0,0.0,,,,,,,1.0702399999999983,5.596744106787799,,,,1.75232737350762,1.09752286924849,,9.42789036106017,33.1625241488161,0.0,1.2315029060212501,-0.55092772869704,,-0.25769492954121986,,,,,True,False,False,False
2015,0.552796026277853,2.23701449577467,85.55724,86.14665,84.9846,31.3616045031844,28.5635074025538,34.0238929145961,,,8.78391504425951,0.0,0.0,0.0,,,,,,,1.1620499999999936,5.460385512042297,,,,1.20139964481058,2.32902577526974,,9.17019543151895,32.361030389094,0.0,-0.09201127949507004,-0.648603618532727,,-0.3862803872594398,,,,,True,False,False,False
2016,0.644075340346552,1.76290719160697,85.69001,86.201525,85.19305,30.3615620055208,27.6337877247895,32.9605860408173,,,8.66740053405155,0.0,0.0,0.0,,,,,,,1.0084750000000042,5.326798316027798,,,,0.552796026277853,2.23701449577467,,8.78391504425951,31.3616045031844,0.0,-0.47410730416769997,0.09127931406869905,,-0.11651451020795989,,,,,True,False,False,False
2017,1.74989677484705,3.21452136710903,85.82278,86.2564,85.4015,29.7869905584425,27.0973651467467,32.3152768791627,,,8.32778127632623,0.0,0.0,0.0,,,,,,,0.8549000000000007,5.2179117324160025,,,,0.644075340346552,1.76290719160697,,8.66740053405155,30.3615620055208,0.0,1.4516141755020597,1.105821434500498,,-0.339619257725321,,,,,True,False,False,False
2018,2.13062774274025,3.34531380330635,85.68541,86.14369,85.24041,28.9954579564054,26.3642651603335,31.4884800373432,,,8.10689854999494,0.0,0.0,0.0,,,,,,,0.9032800000000094,5.1242148770097025,,,,1.74989677484705,3.21452136710903,,8.32778127632623,29.7869905584425,0.0,0.13079243619732006,0.3807309678931998,,-0.2208827263312898,,,,,True,False,False,False
2019,1.30544966502392,3.1161369349748,85.68541,86.14369,85.24041,28.8047820339537,26.1953858036152,31.2753433243721,,,7.75168865751208,0.0,0.0,0.0,,,,,,,0.9032800000000094,5.079957520756899,,,,2.13062774274025,3.34531380330635,,8.10689854999494,28.9954579564054,0.0,-0.22917686833155004,-0.8251780777163298,,-0.3552098924828595,,,,,True,False,False,False
2020,0.598986330824643,-6.92604543465643,85.68541,86.14369,85.24041,28.024101946979,25.4567800009579,30.4761560935891,,,9.20499420465331,0.0,0.0,0.0,,,,,,,0.9032800000000094,5.019376092631202,,,,1.30544966502392,3.1161369349748,,7.75168865751208,28.8047820339537,0.0,-10.042182369631231,-0.706463334199277,,1.4533055471412304,,,,,True,False,False,False
2021,2.41070312174393,7.10866076587615,85.68541,86.14369,85.24041,27.3102561632702,24.7999382920442,29.7040224556756,,,8.82676059647368,0.0,0.0,0.0,,,,,,,0.9032800000000094,4.904084163631399,,,,0.598986330824643,-6.92604543465643,,9.20499420465331,28.024101946979,0.0,14.034706200532579,1.8117167909192868,,-0.3782336081796309,,,,,True,False,False,False
2022,6.15375621933037,7.43586182979632,85.68541,86.14369,85.24041,26.8197530676387,24.3320826474946,29.1544297827932,,,8.21647080688741,0.0,0.0,0.0,,,,,,,0.9032800000000094,4.8223471352986,,,,2.41070312174393,7.10866076587615,,8.82676059647368,27.3102561632702,0.0,0.3272010639201701,3.7430530975864404,,-0.61028978958627,,,,,True,False,False,False
2023,5.08677483158112,5.02809903605001,85.68541,86.14369,85.24041,26.1448546234728,23.720183033841,28.4649399535065,,,7.66141080204045,0.0,0.0,0.0,,,,,,,0.9032800000000094,4.744756919665502,,,,6.15375621933037,7.43586182979632,,8.21647080688741,26.8197530676387,0.0,-2.4077627937463095,-1.0669813877492507,,-0.5550600048469594,,,,,True,False,False,False
2024,2.45545072159028,6.12150935431906,85.68541,86.14369,85.24041,26.1448546234728,23.720183033841,28.4649399535065,,,7.68067610421584,0.0,0.0,0.0,,,,,,,0.9032800000000094,4.744756919665502,,,,5.08677483158112,5.02809903605001,,7.66141080204045,26.1448546234728,0.0,1.0934103182690498,-2.6313241099908398,,0.019265302175389465,,,,,True,False,False,False
1995,35.81717824448,2.00000170678776,80.06161,79.15002,80.96036,104.4,98.4,110.2,17.3,32.1,14.342,0.0,0.0,0.0,0.646,0.0,0.0,0.0,73821.0,3324393.0,-1.8103399999999965,11.799999999999997,3398214.0,0.0,0.0,,,,,,,,,,,0.0,11.209412069145728,15.016797959822416,15.038760851725636,True,False,False,False
1996,35.81717824448,1.50000107570656,80.06161,79.15002,80.96036,101.3,95.4,106.8,17.3,32.1,14.33,0.0,0.0,0.0,0.642,0.0,0.0,0.0,73821.0,3324393.0,-1.8103399999999965,11.399999999999991,3398214.0,0.0,0.0,35.81717824448,2.00000170678776,17.3,14.342,104.4,0.0,-0.5000006310812,0.0,0.0,-0.012000000000000455,0.0,11.209412069145728,15.016797959822416,15.038760851725636,True,False,False,False
1997,35.81717824448,0.996320930540918,80.06161,79.15002,80.96036,97.3,91.6,102.7,17.3,32.1,14.414,0.0,0.0,0.0,0.641,0.0,0.0,0.0,73821.0,3324393.0,-1.8103399999999965,11.100000000000009,3398214.0,0.0,0.0,35.81717824448,1.50000107570656,17.3,14.33,101.3,0.0,-0.5036801451656421,0.0,0.0,0.08399999999999963,0.0,11.209412069145728,15.016797959822416,15.038760851725636,True,False,False,False
1998,50.4931357486254,2.49998790327494,80.06161,79.15002,80.96036,92.6,87.1,98.0,17.3,32.1,14.398,0.0,0.0,0.0,0.642,0.0,0.0,0.0,73821.0,3324393.0,-1.8103399999999965,10.900000000000006,3398214.0,0.0,0.0,35.81717824448,0.996320930540918,17.3,14.414,97.3,0.0,1.5036669727340222,14.675957504145401,0.0,-0.016000000000000014,0.0,11.209412069145728,15.016797959822416,15.038760851725636,True,False,False,False
1999,12.7251770130085,2.50000625631461,80.06161,79.15002,80.96036,87.6,82.2,92.6,17.3,32.1,14.352,0.0,0.0,0.0,0.647,0.0,0.0,0.0,73821.0,3324393.0,-1.8103399999999965,10.399999999999991,3398214.0,0.0,0.0,50.4931357486254,2.49998790327494,17.3,14.398,92.6,0.0,1.8353039669793958e-05,-37.7679587356169,0.0,-0.045999999999999375,0.0,11.209412069145728,15.016797959822416,15.038760851725636,True,False,False,False
2000,12.2089456308977,0.448368261692949,84.6872,83.28073333333333,86.07439666666666,82.1,77.0,87.1,17.3,32.1,14.4,0.0,0.0,0.0,0.647,0.0,0.0,0.0,48931.0,3279325.0,-2.7936633333333276,10.099999999999994,3328256.0,0.0,0.0,12.7251770130085,2.50000625631461,17.3,14.352,87.6,0.0,-2.051637994621661,-0.5162313821107993,0.0,0.04800000000000004,0.0,10.798186858166806,15.003148471439937,15.017959301499344,True,False,False,False
2001,9.22203707560889,3.06448295788719,89.31278999999999,87.41144666666666,91.18843333333334,76.6,71.6,81.4,17.46,31.970000000000002,15.73,0.0,0.0,0.0,0.657,0.0,0.0,0.0,82222.0,4257440.0,-3.776986666666673,9.800000000000011,4339662.0,0.0,0.0,12.2089456308977,0.448368261692949,17.3,14.4,82.1,0.0,2.616114696194241,-2.98690855528881,0.16000000000000014,1.33,0.0,11.317190347258853,15.264178833525131,15.283307253292103,True,False,False,False
2002,10.128724672229,3.360188168222,93.93838,91.54216,96.30247,71.0,66.2,75.7,17.62,31.84,17.63,0.0,0.0,0.0,0.661,0.0,0.0,0.0,93484.0,3781425.0,-4.760310000000004,9.5,3874909.0,0.0,0.0,9.22203707560889,3.06448295788719,17.46,15.73,76.6,0.0,0.2957052103348099,0.9066875966201096,0.16000000000000014,1.8999999999999986,0.0,11.445556274599374,15.145611745132628,15.17003299469341,True,False,False,False
2003,9.79241974934509,8.29151946119818,96.50664,95.08127,97.91249,65.7,61.0,70.1,17.78,31.71,16.36,0.0,0.0,0.0,0.66,0.0,0.0,352.0,281287.0,4415199.0,-2.831220000000002,9.099999999999994,4696838.0,0.0,0.0,10.128724672229,3.360188168222,17.62,17.63,71.0,0.0,4.9313312929761794,-0.3363049228839099,0.16000000000000014,-1.2699999999999996,5.8664680569332965,12.547134334485193,15.30056369110743,15.362400287223444,True,False,False,False
2004,13.2858860871796,3.5379059435684,96.43171,95.24813,97.59887,60.5,56.1,64.7,17.94,31.580000000000002,16.12,0.0,0.0,0.0,0.665,0.0,0.0,0.0,486978.0,6174557.0,-2.350740000000002,8.600000000000001,6661535.0,0.0,0.0,9.79241974934509,8.29151946119818,17.78,16.36,65.7,0.0,-4.753613517629779,3.4934663378345103,0.16000000000000014,-0.23999999999999844,0.0,13.095976279985086,15.635947858969052,15.711860646556048,True,False,False,False
2005,17.1522049354354,6.61462475033599,94.99835,93.70949,96.2678,55.6,51.3,59.6,18.099999999999998,31.450000000000003,16.47,0.0,0.0,0.0,0.663,0.0,0.0,0.0,298517.0,10094368.0,-2.5583099999999916,8.300000000000004,10392885.0,0.0,0.0,13.2858860871796,3.5379059435684,17.94,16.12,60.5,0.0,3.0767188067675897,3.8663188482557995,0.1599999999999966,0.34999999999999787,0.0,12.606585511504269,16.127488301584297,16.15663209158901,True,False,False,False
2006,23.0770373451381,8.86610935944026,92.32899,92.045725,92.608515,51.1,47.0,54.9,18.259999999999998,31.32,16.65,0.0,0.0,0.0,0.657,0.0,0.0,0.0,282901.0,14410422.0,-0.5627899999999926,7.899999999999999,14693323.0,0.0,0.0,17.1522049354354,6.61462475033599,18.099999999999998,16.47,55.6,0.0,2.2514846091042706,5.924832409702699,0.16000000000000014,0.17999999999999972,0.0,12.552855826900583,16.483462322159717,16.50290379893191,True,False,False,False
2007,18.5485136325779,3.64147185166024,89.65963,90.38196,88.94923,46.8,43.1,50.5,18.419999999999998,31.19,16.021,0.0,0.0,0.0,0.656,0.0,0.0,2243883.0,266695.0,16247899.0,1.4327300000000065,7.399999999999999,18758477.0,0.0,0.0,23.0770373451381,8.86610935944026,18.259999999999998,16.65,51.1,0.0,-5.22463750778002,-4.528523712560197,0.16000000000000014,-0.6289999999999978,14.62371885088394,12.493864711932398,16.603474227619774,16.747156368187166,True,False,False,False
2008,31.9901039492573,6.2287850696102,90.25838,90.63197,89.89109,43.0,39.4,46.5,18.58,31.060000000000002,15.421,0.0,0.0,0.0,0.656,0.0,0.0,4945460.0,1065406.0,26573299.0,0.74087999999999,7.100000000000001,32584165.0,0.0,0.0,18.5485136325779,3.64147185166024,18.419999999999998,16.021,46.8,0.0,2.58731321794996,13.441590316679399,0.16000000000000014,-0.6000000000000014,15.413980744174008,13.878867443745685,17.095417510249604,17.29933702282233,True,False,False,False
2009,16.9574758025945,3.30239966645061,90.90328,92.63483,89.2027,39.5,36.1,42.7,18.74,30.93,15.136,0.0,0.0,0.0,0.656,0.0,0.0,1850595.0,985195.0,16031843.0,3.432130000000001,6.600000000000001,18867633.0,0.0,0.0,31.9901039492573,6.2287850696102,18.58,15.421,43.0,0.0,-2.9263854031595895,-15.032628146662798,0.16000000000000014,-0.28500000000000014,14.431018307333582,13.800595885130956,16.590087552280465,16.752958525275737,True,False,False,False
2010,13.34005235378,1.44845522890635,90.48221,91.56319,89.42093,36.3,33.0,39.3,18.9,30.8,14.628,0.0,0.0,0.0,0.677,0.0,0.0,0.0,958044.0,18165241.0,2.1422600000000074,6.299999999999997,19123285.0,0.0,0.0,16.9574758025945,3.30239966645061,18.74,15.136,39.5,0.0,-1.8539444375442602,-3.6174234488145007,0.16000000000000014,-0.5079999999999991,0.0,13.772650028709933,16.715020545871848,16.766417312745645,True,False,False,False
