country_code,country,year,sanction_active,sanction_intensity_index,wellbeing_index,wellbeing_index_100,child_mortality_u5_z,school_enrollment_z,SE.PRM.NENR.FE_z,unemployment_rate_z,inflation_rate_z
EAR,EAR,2011,0.0,0.0,0.11117318601071662,94.86732140624913,-0.1254421373058143,0.14239191136588228,0.2698447142502983,0.21889275567686398,0.05017868606635275
EAR,EAR,2012,0.0,0.0,0.12912475381790686,94.97913431097739,-0.07756466888378805,0.18328864197268602,0.2756317207665342,0.20178266770968697,0.06248540752441525
EAR,EAR,2013,0.0,0.0,0.1472013421594068,95.09172591700026,-0.03064486598236595,0.20357458001738432,0.2913748748198445,0.20626135178369784,0.06544077015847333
EAR,EAR,2014,0.0,0.0,0.1648418663609673,95.20160145952059,0.01485591056681506,0.22376759628936788,0.2907928502516898,0.2176561837026395,0.07713679099432426
EAR,EAR,2015,0.0,0.0,0.16652364216304444,95.21207654668576,0.05485105878149718,0.22309038240983015,0.2776498129463251,0.18522972364841916,0.0917972330291506
EAR,EAR,2016,0.0,0.0,0.1812329161419738,95.30369454170953,0.0922491036817595,0.24564212496038187,0.28665966179741365,0.19593197071787805,0.08568171955243586
EAR,EAR,2017,0.0,0.0,0.18636777392344697,95.33567745095063,0.1267996579813678,0.23377861639446326,0.2837088379378871,0.19884463599680768,0.08870712130670898
EAR,EAR,2018,0.0,0.0,0.1871943014955472,95.34082554997279,0.15732657079197312,0.23684280477147363,0.27465353961585875,0.1884863857129325,0.07866220658549794
EAR,EAR,2019,0.0,0.0,0.2135522230583459,95.50499816175744,0.1859833725611273,0.23684280477147363,0.27465353961585875,0.27279822644222423,0.09748317190104555
EAR,EAR,2020,0.0,0.0,0.1801730614626965,95.29709314446374,0.21316948296285274,0.23684280477147363,0.27465353961585875,0.08183526348276408,0.09436421648053332
EAR,EAR,2021,0.0,0.0,0.2043102836259511,95.44743393648434,0.23951707391496269,0.23684280477147363,0.27465353961585875,0.19422098291569778,0.07631701691176276
EAR,EAR,2022,0.0,0.0,0.2392924512748798,95.66532341669736,0.26276440170246296,0.23684280477147363,0.27465353961585875,0.3935439084160313,0.028657601868572323
EAR,EAR,2023,0.0,0.0,0.26672521284664447,95.83619076315988,0.2836085341305315,0.23684280477147363,0.27465353961585875,0.4894962918883693,0.04902489382698927
EAR,EAR,2024,0.0,0.0,0.273652522952073,95.87933811792915,0.2836085341305315,0.23684280477147363,0.27465353961585875,0.4839498444964561,0.08920789174604499
EAS,EAS,1995,0.0,0.0,0.29570969114568657,96.01672311250437,-0.14320741849682875,0.3637471848280019,0.32674406011541535,0.8627205624449469,0.06854406683689765
EAS,EAS,1996,0.0,0.0,0.27786313469506096,95.90556428016316,-0.10152806572854753,0.30362010751452895,0.29068227915074624,0.8419148191087474,0.054626533429829434
EAS,EAS,1997,0.0,0.0,0.272356609093419,95.87126640550993,-0.059848712960266316,0.25424891123622617,0.25911049890474624,0.8257631834467354,0.08250916483965362
EAS,EAS,1998,0.0,0.0,0.3210396396826989,96.1744929047008,-0.018169360191985097,0.3878377119346937,0.4073904153714426,0.7729885245210729,0.05515090677827034
EAS,EAS,1999,0.0,0.0,0.39626312451533324,96.64302893638651,0.025703642721995167,0.5296281599799747,0.5636633335707378,0.7527559277204005,0.10956455858355793
EAS,EAS,2000,0.0,0.0,0.4149308362126183,96.75930240575265,0.07615759607307256,0.5391976158211343,0.5734899161981184,0.7701649030751342,0.11564414989563186
EAS,EAS,2001,0.0,0.0,0.4056232521102968,96.70132930693137,0.1222242491327517,0.5443112868171204,0.5795129886231162,0.697229737363937,0.08483799861455907
EAS,EAS,2002,0.0,0.0,0.4087623541087411,96.72088147732975,0.168290902192431,0.5398361742432235,0.5816097694391611,0.6429882884840821,0.11108663618480782
EAS,EAS,2003,0.0,0.0,0.4110889185996274,96.73537268704233,0.23190675641770236,0.5399053080421223,0.5745793468000492,0.6042258230492963,0.10482735868896675
EAS,EAS,2004,0.0,0.0,0.41899852439444246,96.78463835612887,0.25603690802039153,0.5487142920953917,0.5868812297178706,0.6132464990811727,0.09011369305738569
EAS,EAS,2005,0.0,0.0,0.4253912497762461,96.82445600335315,0.31526546195426497,0.5391991025694972,0.574139097447214,0.6051283027153568,0.09322428419489741
EAS,EAS,2006,0.0,0.0,0.4237585998165305,96.81428690077888,0.35475116457684713,0.5085891838892033,0.5486622947593403,0.6275161244877414,0.07927423136952044
EAS,EAS,2007,0.0,0.0,0.46511864909275485,97.07190157259747,0.38765591676233235,0.5891003246393598,0.6309156619057629,0.6359760660770681,0.08194527607925099
EAS,EAS,2008,0.0,0.0,0.4521284199158752,96.99099079795353,0.3986241674908274,0.5944548488702215,0.6347327391143968,0.6219135640133217,0.010916780090609023
EAS,EAS,2009,0.0,0.0,0.4890613823448858,97.22103097348366,0.45127177098760374,0.6166787634066384,0.6569683840089785,0.6052055817259904,0.11518241159521782
EAS,EAS,2010,0.0,0.0,0.5036336851120172,97.31179583137647,0.47540192259029285,0.6234784070467445,0.6759601577090192,0.6504183320145928,0.0929096061994364
EAS,EAS,2011,0.0,0.0,0.5144544706080799,97.3791940369678,0.49733842404728296,0.6395546171004163,0.7055667570996055,0.6673766026124571,0.06243595218063758
EAS,EAS,2012,0.0,0.0,0.5230099576071023,97.43248263342915,0.5258558759413702,0.6381169314329882,0.6767619677784354,0.6801223582260908,0.09419265465662699
EAS,EAS,2013,0.0,0.0,0.5235278105376446,97.43570812554258,0.5434050771069623,0.6205628935060759,0.6719185465469363,0.6814792804862743,0.1002732550419749
EAS,EAS,2014,0.0,0.0,0.5324223462529882,97.49110851648467,0.5653415785639524,0.6353709072057495,0.673530306889519,0.6864815382235429,0.10138740038217707
EAS,EAS,2015,0.0,0.0,0.5431390837917561,97.55785865030529,0.5785034794381465,0.6531866128446235,0.6811929520199136,0.6748076688857654,0.12800470577033168
EAS,EAS,2016,0.0,0.0,0.5482668875146766,97.58979762272789,0.5960526806037386,0.6531866128446235,0.6811929520199136,0.6903711875545961,0.12053100455051075
EAS,EAS,2017,0.0,0.0,0.5548386524467449,97.63073043339591,0.6136018817693307,0.6531866128446235,0.6811929520199136,0.7138005520243135,0.11241126357554294
EAS,EAS,2018,0.0,0.0,0.5578657129271438,97.64958474343372,0.6157955319150298,0.6531866128446235,0.6811929520199136,0.7355578745313611,0.10359559332479079
EAS,EAS,2019,0.0,0.0,0.5591475504710245,97.65756878029948,0.6245701324978258,0.6531866128446235,0.6811929520199136,0.7228817202491205,0.11390633474363959
EAS,EAS,2020,0.0,0.0,0.544266610531211,97.56488154887613,0.6223764823521268,0.6531866128446235,0.6811929520199136,0.6373732702746703,0.12720373516472055
EAS,EAS,2021,0.0,0.0,0.5476978070519405,97.58625305546524,0.6223764823521268,0.6531866128446235,0.6811929520199136,0.6798215888181209,0.10191139922491779
EAS,EAS,2022,0.0,0.0,0.5382921567031824,97.52766914248066,0.6267637826435248,0.6531866128446235,0.6811929520199136,0.6729159787536569,0.057401457254193745
EAS,EAS,2023,0.0,0.0,0.5482115338592539,97.58945284766051,0.6311510829349228,0.6531866128446235,0.6811929520199136,0.7160995494217018,0.05942747207510763
EAS,EAS,2024,0.0,0.0,0.5591110294868248,97.65734130616626,0.6311510829349228,0.6531866128446235,0.6811929520199136,0.7262284259678607,0.1037960736668035
ECA,ECA,1995,0.0,0.0,-0.41133040296744783,91.61286226139471,-0.24543447312560823,0.34997320461508724,0.3576992199273211,-0.13469356732164486,-2.3841963989323944
ECA,ECA,1996,0.0,0.0,-0.04895734067108469,93.86993446399079,-0.19271640825130934,0.3716358716443141,0.37418720262379496,-0.38645039003050474,-0.4114429793417184
ECA,ECA,1997,0.0,0.0,-0.006601721977976321,94.13375012669529,-0.14825622875887928,0.3309614099178416,0.3205785341247853,-0.4179353582780313,-0.11835696689559802
ECA,ECA,1998,0.0,0.0,-0.005407839930557304,94.14118632508523,-0.09335956529948419,0.3324377510427183,0.32173715645859546,-0.5797989600734811,-0.008055581781135036
ECA,ECA,1999,0.0,0.0,-0.032758513166902106,93.97083027297461,-0.03798201401906325,0.3584647678927668,0.34818467844370643,-0.6479497840287617,-0.18451021412315885
ECA,ECA,2000,0.0,0.0,-0.0033797221075776594,94.15381863371444,0.02274843159652417,0.30159366949518623,0.29638720527916446,-0.5306512477052149,-0.10697666920354829
ECA,ECA,2001,0.0,0.0,0.0564055147125197,94.52619619207144,0.0786197303841922,0.3534202306956796,0.3508275312613427,-0.5115697222970977,0.010729803518481684
ECA,ECA,2002,0.0,0.0,0.1020278493257267,94.81035887960803,0.13347890435243615,0.42420878052324407,0.4216045678202987,-0.5228016752866745,0.053648669219329245
ECA,ECA,2003,0.0,0.0,0.18576162385829045,95.33190199243835,0.18790288191332782,0.5716161638855293,0.5539608890505502,-0.44820691366091,0.06353509810295489
ECA,ECA,2004,0.0,0.0,0.18041760232427892,95.29861628853405,0.2325861725169449,0.5277756715191525,0.5289684284858267,-0.4201968418658272,0.032954580965297575
ECA,ECA,2005,0.0,0.0,0.16405620602363996,95.19670790563215,0.27976557391692963,0.4185004101818889,0.43074737333264485,-0.3268248482183552,0.018092520905091575
ECA,ECA,2006,0.0,0.0,0.19360948392845997,95.38078307289724,0.3241699017042369,0.4215073587469084,0.44364077772299554,-0.24272293524601024,0.021452316714169365
ECA,ECA,2007,0.0,0.0,0.22323149958906857,95.56528637926537,0.3641734124420433,0.4308783336815507,0.45840710732625584,-0.14434902334693647,0.007047667842429312
ECA,ECA,2008,0.0,0.0,0.2289378127793073,95.60082864832748,0.4025013431804111,0.44244151907805807,0.4752742878474366,-0.138574099346584,-0.03695398686278501
ECA,ECA,2009,0.0,0.0,0.192062119031928,95.37114517577237,0.4383547163758073,0.4115803399243455,0.4524790039450132,-0.42912610451806515,0.08702263943253898
ECA,ECA,2010,0.0,0.0,0.23049593527565237,95.61053355010041,0.46829473771692226,0.4593005021450702,0.5020107870656886,-0.31231369863364694,0.0351873480842277
ECA,ECA,2011,0.0,0.0,0.2616734201173338,95.80472523183603,0.49704027185426325,0.4712874108251518,0.5150073007035455,-0.193390040894055,0.018422158097763538
ECA,ECA,2012,0.0,0.0,0.2855171480476743,95.95323796944626,0.524542060484441,0.45634112952768047,0.4999574206696452,-0.14214999673231168,0.0888951262889167
ECA,ECA,2013,0.0,0.0,0.29879534671153346,96.03594238713899,0.5460466239509956,0.4847298461530229,0.5295701252130444,-0.1353776320219073,0.0690077702625119
ECA,ECA,2014,0.0,0.0,0.2880789304026333,95.96919425412659,0.5671211449809248,0.4673713156359012,0.520472769171639,-0.20730166237322528,0.09273108459792702
ECA,ECA,2015,0.0,0.0,0.2968411136880729,96.0237702764233,0.5837419412011431,0.4872669822352012,0.5427016305630962,-0.20735924490669147,0.07785425934761576
ECA,ECA,2016,0.0,0.0,0.30756900441178825,96.09058987882848,0.6004037046256642,0.4985090299852091,0.5529270831742475,-0.22121500895590834,0.10722021322972879
ECA,ECA,2017,0.0,0.0,0.2524577235021099,95.74732446223697,0.6121846273324276,0.36178393361410455,0.42355550331914954,-0.20415486613343026,0.06891941937829803
ECA,ECA,2018,0.0,0.0,0.2684542837752602,95.8469604321429,0.6210071407563263,0.3492409810461024,0.41555843148467514,-0.14407150441304553,0.10053637000224254
ECA,ECA,2019,0.0,0.0,0.2513972808206573,95.7407194025684,0.6286486339527964,0.3492409810461024,0.41555843148467514,-0.23579478365593637,0.0993331412756491
ECA,ECA,2020,0.0,0.0,0.24721696241331798,95.7146819250158,0.6365209195624774,0.3492409810461024,0.41555843148467514,-0.2629726616575239,0.09773714163085882
ECA,ECA,2021,0.0,0.0,0.24708819225060202,95.71387986883384,0.6437195697727385,0.3492409810461024,0.41555843148467514,-0.2060960604798937,0.03301803942938786
ECA,ECA,2022,0.0,0.0,0.27113864371306723,95.86368020198172,0.6477843109996123,0.3492409810461024,0.41555843148467514,0.01823054000449683,-0.07512104496955076
ECA,ECA,2023,0.0,0.0,0.3025538930390181,96.05935282053095,0.6331547960823019,0.3492409810461024,0.41555843148467514,0.11524863411112679,-0.0004333775291156687
ECA,ECA,2024,0.0,0.0,0.3298679827459964,96.22948100894033,0.6331547960823019,0.3492409810461024,0.41555843148467514,0.16518528663936624,0.08620041847753653
ECS,ECS,1995,0.0,0.0,0.2046476279904746,95.4495351152614,0.3372019634112551,0.5311773517746589,0.5366052963043445,-0.38303730497238686,0.0012908334345014135
ECS,ECS,1996,0.0,0.0,0.21160513450121146,95.492870550973,0.36791306545104124,0.5576318087791914,0.5634340511651006,-0.444159010412819,0.013205757523543232
ECS,ECS,1997,0.0,0.0,0.2140493108020048,95.50809431609453,0.3964305173451284,0.5502679441351664,0.5584454629667192,-0.489350248614825,0.054452878177834965
ECS,ECS,1998,0.0,0.0,0.2341726497129159,95.63343428643175,0.4227543190935166,0.594785650381082,0.6060256322382309,-0.5209912367532471,0.06828888360499727
ECS,ECS,1999,0.0,0.0,0.24808436403151654,95.72008461159662,0.45346542113330274,0.5863141582063097,0.5984755932597172,-0.5014868271438374,0.1036534747020906
ECS,ECS,2000,0.0,0.0,0.27244635104825143,95.87182537109743,0.4863701733187879,0.5581402767194812,0.5743873736616025,-0.3384346965846117,0.08176862812599735
ECS,ECS,2001,0.0,0.0,0.311144966308356,96.1128630691786,0.5148876252128751,0.586366937773211,0.6048948222672349,-0.22462991804073174,0.07420536432919018
ECS,ECS,2002,0.0,0.0,0.3291713999385382,96.22514228221058,0.5390177768155643,0.6099326427076155,0.6284566420228231,-0.22866646637748406,0.09711640452417182
ECS,ECS,2003,0.0,0.0,0.3547483007250484,96.38445023801714,0.5653415785639524,0.6625271094378156,0.6769295203056317,-0.23496115867309184,0.10390445399093426
ECS,ECS,2004,0.0,0.0,0.344688997629756,96.32179499192904,0.5850844298752436,0.6212705857270638,0.6452926184296279,-0.22464697493463595,0.0964443290514809
ECS,ECS,2005,0.0,0.0,0.34930227650153806,96.35052920147082,0.6070209313322337,0.5896511649080078,0.6158237241524855,-0.1658444471319094,0.09986000924687273
ECS,ECS,2006,0.0,0.0,0.3740164087581105,96.5044633282906,0.6267637826435248,0.5928484172635444,0.6243024247088593,-0.06463866589055937,0.09080608506518296
ECS,ECS,2007,0.0,0.0,0.4136378323241214,96.75124881833618,0.644312983809117,0.5951870724392063,0.6305256104760548,0.10306127664451305,0.09510221825171551
ECS,ECS,2008,0.0,0.0,0.41795378113546783,96.77813108168154,0.661862184974709,0.6152046524043066,0.6491890626248285,0.11718586522560458,0.0463271404478908
ECS,ECS,2009,0.0,0.0,0.3596865198179528,96.41520836604765,0.6772177359946021,0.5950361674803187,0.6347558030250225,-0.22508842636923374,0.11651131895905438
ECS,ECS,2010,0.0,0.0,0.3672462630008362,96.4622948853621,0.6925732870144952,0.6175841931599618,0.6590061483478333,-0.23566024308106848,0.102727929562959
ECS,ECS,2011,0.0,0.0,0.3803420693892176,96.54386325686986,0.7035415377429902,0.6312221358976225,0.6738877975042246,-0.18745732540432938,0.08051620120558024
ECS,ECS,2012,0.0,0.0,0.37719506737344577,96.524261880525,0.7123161383257863,0.6291473785564692,0.6744596468176918,-0.22726315320434806,0.09731532637162953
ECS,ECS,2013,0.0,0.0,0.38568927812759335,96.57716881255433,0.7210907389085823,0.6562649253310867,0.7005822390030986,-0.2629314539987317,0.1134399413939309
ECS,ECS,2014,0.0,0.0,0.3957469752687158,96.63981405581691,0.7298653394913784,0.6367833181509989,0.6858789959789048,-0.20450931620930005,0.13071653893159701
ECS,ECS,2015,0.0,0.0,0.41780541691717027,96.7772069822166,0.7408335902198735,0.6490750102455823,0.6988931467248874,-0.13440784089626656,0.13463317829177507
ECS,ECS,2016,0.0,0.0,0.43777600308799147,96.9015955187984,0.7496081908026695,0.6511876796700033,0.7012314202521952,-0.047457876309467587,0.13431060102455722
ECS,ECS,2017,0.0,0.0,0.4296740399294755,96.85113173510635,0.7561891412397667,0.5840349729651845,0.6376666042161103,0.05985625114294477,0.11062323008337144
ECS,ECS,2018,0.0,0.0,0.450077460646973,96.97821621938758,0.7627700916768636,0.5763908562546555,0.632152972875826,0.16996489121287092,0.10910849121464873
ECS,ECS,2019,0.0,0.0,0.4609234646793655,97.04577150083048,0.7671573919682617,0.5763908562546555,0.632152972875826,0.21593689484264947,0.11297920745543495
ECS,ECS,2020,0.0,0.0,0.4464768145938616,96.95578928161697,0.7715446922596596,0.5763908562546555,0.632152972875826,0.13056979176678743,0.12172575981237964
ECS,ECS,2021,0.0,0.0,0.4482407873548816,96.96677633970513,0.7759319925510577,0.5763908562546555,0.632152972875826,0.16588000532666722,0.09084810976620121
ECS,ECS,2022,0.0,0.0,0.46226726450598143,97.05414147517484,0.7781256426967568,0.5763908562546555,0.632152972875826,0.356750007342405,-0.03208315663973578
ECS,ECS,2023,0.0,0.0,0.4844174602250984,97.19210589980084,0.7737383424053587,0.5763908562546555,0.632152972875826,0.40993435535249945,0.02987077423715248
ECS,ECS,2024,0.0,0.0,0.5044940262815077,97.31715454133713,0.7737383424053587,0.5763908562546555,0.632152972875826,0.44262859276802485,0.09755936710367402
ECU,ECU,1995,0.0,0.0,0.2741239697437789,95.88227456536212,0.05422109461608243,0.40148011491744506,0.5132001754709524,0.6171958001148772,-0.2154773364004626
ECU,ECU,1996,0.0,0.0,0.31622840176940814,96.14452569001504,0.11125599840425665,0.4929805561958279,0.600642922508266,0.6146604096202607,-0.2383978778815705
ECU,ECU,1997,0.0,0.0,0.3785424779978225,96.53265434503791,0.16609725204673198,0.6797228410091428,0.7678996889681273,0.6142982109781725,-0.335305603013062
ECU,ECU,1998,0.0,0.0,0.344645276052406,96.32152266827379,0.21655120539780937,0.6031887521311374,0.7025698054188263,0.620636687214714,-0.4197200699004569
ECU,ECU,1999,0.0,0.0,0.28711928590064284,95.96321702470425,0.26042420831178964,0.5824671968159569,0.6906077760075857,0.5722831684959548,-0.670185920128073
ECU,ECU,2000,0.0,0.0,0.16877011026635963,95.22606886906723,0.2999099109343718,0.6294491884742432,0.7188685283781027,0.5462048662656127,-1.3505819427205323
ECU,ECU,2001,0.0,0.0,0.41410078116978505,96.75413233557157,0.332814663119857,0.7201765206036469,0.8162728497549925,0.6454472941977479,-0.4442074218273193
ECU,ECU,2002,0.0,0.0,0.4831073185608233,97.18394556825423,0.3613321150139442,0.7652948731883851,0.8005705663080125,0.5416773832395115,-0.05333834494573715
ECU,ECU,2003,0.0,0.0,0.4626904065192067,97.05677705208485,0.38546226661663335,0.7357041205112166,0.7848682828610324,0.3900972515256481,0.017320111081502887
ECU,ECU,2004,0.0,0.0,0.496492969554202,97.2673192621468,0.40959241821932246,0.6963012003225599,0.7691659994140514,0.5096228034147161,0.09778242640035992
ECU,ECU,2005,0.0,0.0,0.5355014664182493,97.51028708480712,0.42933526953061363,0.6568982801339033,0.7534637159670713,0.73110727305158,0.10670279340807828
ECU,ECU,2006,0.0,0.0,0.5420600740828802,97.55113794428813,0.44907812084190474,0.6553669293195795,0.7441126569087774,0.7725790175706656,0.0891636457734736
ECU,ECU,2007,1.0,0.4941668280867928,0.5725575867312621,97.74109435995207,0.46882097215319585,0.7135701542507856,0.7289006511501819,0.8464675405566349,0.10502861554551228
ECU,ECU,2008,1.0,0.5717878687929105,0.4937946282604765,97.25051240821404,0.48856382346448696,0.550588338407484,0.7136886453915864,0.7061155667475021,0.010016767291323371
ECU,ECU,2009,1.0,0.4861565474749673,0.450825185347127,96.98287348785345,0.5105003249214771,0.3886740078891183,0.7136886453915864,0.5809759359060689,0.0602870126273844
ECU,ECU,2010,1.0,0.9820763653663164,0.482214159039576,97.17838244632922,0.5280495260870692,0.4089874507785402,0.7136886453915864,0.6751475828489708,0.08519759009171336
ECU,ECU,2011,1.0,0.7887131998138215,0.49668814224255875,97.26853491224729,0.5477923773983603,0.3617980577235563,0.7136886453915864,0.7892401551067175,0.07092147559257309
ECU,ECU,2012,1.0,0.4958344550182619,0.5021558425113116,97.30259095993065,0.5675352287096515,0.3387393339810787,0.7136886453915864,0.8296253036995389,0.06119070077470257
ECU,ECU,2013,1.0,0.869656513794864,0.5159952500306473,97.3887909158941,0.5850844298752436,0.32593545707529675,0.7136886453915864,0.8571524004982334,0.09811531731287615
ECU,ECU,2014,0.0,0.0,0.49975339561623516,97.28762711004974,0.6004399808951366,0.314725374415102,0.7136886453915864,0.7852559700437487,0.08465700733560232
ECU,ECU,2015,0.0,0.0,0.5006814756966127,97.29340773772093,0.6136018817693307,0.33668910798792107,0.7136886453915864,0.7606264623817587,0.07880128095246669
ECU,ECU,2016,0.0,0.0,0.4744401444870657,97.12996131911339,0.6245701324978258,0.3374443761565389,0.7136886453915864,0.5829680284375531,0.11352953995182405
ECU,ECU,2017,0.0,0.0,0.5075448741838403,97.33615701340575,0.6333447330806219,0.336037912204743,0.7136886453915864,0.7207846117520695,0.13386846849018044
ECU,ECU,2018,0.0,0.0,0.5115294083833738,97.36097503195566,0.6399256835177188,0.28401138334936943,0.7136886453915864,0.7762010039915465,0.1438203256666478
ECU,ECU,2019,0.0,0.0,0.5011107776945141,97.29608168263239,0.6465066339548159,0.28401138334936943,0.7136886453915864,0.7251309954571264,0.13621623031967175
ECU,ECU,2020,0.0,0.0,0.4204146159727641,96.79345860594961,0.6508939342462139,0.28401138334936943,0.7136886453915864,0.30787815977165295,0.1456009571049978
ECU,ECU,2021,0.0,0.0,0.478213506816738,97.15346403526634,0.655281234537612,0.28401138334936943,0.7136886453915864,0.5998102652946493,0.13827600551047267
ECU,ECU,2022,0.0,0.0,0.4973989028116536,97.2729619464011,0.65966853482901,0.28401138334936943,0.7136886453915864,0.7430598282404867,0.08656612224781564
ECU,ECU,2023,0.0,0.0,0.5090704853014173,97.34565941522236,0.661862184974709,0.28401138334936943,0.7136886453915864,0.7798229904124273,0.10596722237899418
ECU,ECU,2024,0.0,0.0,0.5132089325304173,97.37143609449122,0.661862184974709,0.28401138334936943,0.7136886453915864,0.7901456517119376,0.11633679722448421
EGY,EGY,1995,0.0,0.0,-0.21788372287076915,92.8177617690011,-0.46567398991458375,0.15841162498174416,-0.09440566132001632,-0.5838548970492116,-0.1038956910517782
EGY,EGY,1996,0.0,0.0,-0.09946088718417981,93.55536872269406,-0.37573433394092415,0.15841162498174416,-0.09440566132001632,-0.2144122821193653,0.028836216477662584
EGY,EGY,1997,0.0,0.0,-0.05158362657146237,93.85357641335577,-0.2901819782586627,0.15841162498174416,-0.09440566132001632,-0.10031970986161848,0.06857759160124151
EGY,EGY,1998,0.0,0.0,-0.03685117055186604,93.94533879974034,-0.2112105730134982,0.07595656074641458,-0.0905166789782531,-0.038745940706644104,0.08026077919265062
EGY,EGY,1999,1.0,0.5154440678397345,-0.03272780736122638,93.97102152676156,-0.1388201182054308,-0.0064985034889149884,-0.08662769663649085,-0.02425799502312086,0.09256527654782559
EGY,EGY,2000,1.0,0.6863347871421399,-0.06062639980901169,93.79725271208638,-0.07301061383446042,-0.035032921453873524,-0.08300259256630457,-0.21079029569848454,0.0987044245080646
EGY,EGY,2001,1.0,0.3618857563559526,-0.03144992483661826,93.97898092944507,-0.013782059900587007,0.018863193468501727,-0.005960990871087828,-0.2614981055908163,0.10512833871089812
EGY,EGY,2002,1.0,0.5824380063486778,-0.018306852040681207,94.06084370389199,0.038865543596189274,0.08724544106987028,0.08180193751374261,-0.3973225963738481,0.09787541399063988
EGY,EGY,2003,1.0,0.3201478734193372,-0.009256847979056793,94.11721244297937,0.08493219665586858,0.17716769896048154,0.1815221468576263,-0.5603119853134862,0.07040570294422588
EGY,EGY,2004,1.0,0.8492677847610166,0.039147644403448915,94.41870404267222,0.1266115494241498,0.2634801318247069,0.29362903290839826,-0.4534633858975013,-0.034519106242509125
EGY,EGY,2005,0.0,0.0,0.03279217331768712,94.37911843707788,0.16609725204673198,0.1495015420397618,0.3690516667889605,-0.5854847909386081,0.06479519665158943
EGY,EGY,2006,0.0,0.0,0.05335774069495408,94.507212865962,0.20119565437791623,0.08362966905002993,0.4444743006695228,-0.4842502704749885,0.021739349852289928
EGY,EGY,2007,0.0,0.0,0.19249467269492251,95.37383937396329,0.23190675641770236,0.3931015445153865,0.519896934550086,-0.17819241791055698,-0.004239454098005259
EGY,EGY,2008,0.0,0.0,0.2050303698307263,95.45191905617281,0.26481150860318764,0.4358024442612017,0.5953195684306484,-0.12694131005509277,-0.14384036208631343
EGY,EGY,2009,0.0,0.0,0.23404811114135488,95.63265858708412,0.2933289604972748,0.47850334400701583,0.6707422023112116,-0.23016792305019695,-0.042166028058531035
EGY,EGY,2010,0.0,0.0,0.3038570556091605,96.06746968218147,0.3218464123913619,0.6561140203721991,0.7461648361917739,-0.17040514710566296,-0.03443484380386949
EGY,EGY,2011,0.0,0.0,0.17976082297004228,95.29452548108193,0.34817021413975013,0.47522357711730967,0.8215874700723361,-0.7303642477738421,-0.015812898705342384
EGY,EGY,2012,0.0,0.0,0.25686206785370574,95.77475730490926,0.3744940158881383,0.8486271189581326,0.8970101039528994,-0.8658265399147856,0.03000564038414384
EGY,EGY,2013,0.0,0.0,0.22996630539120874,95.60723470420312,0.3964305173451284,0.8296681038277883,0.8970101039528994,-0.9666988617363174,-0.006578336433454738
EGY,EGY,2014,0.0,0.0,0.23091198042657962,95.61312492358505,0.4205606689478175,0.8107090886974428,0.8970101039528994,-0.9578249950051594,-0.015894964460102457
EGY,EGY,2015,0.0,0.0,0.23116624955891588,95.61470866103765,0.4381098701134096,0.7894917028030615,0.8970101039528994,-0.9482267309898249,-0.02055369808496636
EGY,EGY,2016,0.0,0.0,0.24199178357103018,95.68213644317511,0.4578527214247008,0.76827431690868,0.8970101039528994,-0.8392049397213114,-0.07397328470981807
EGY,EGY,2017,0.0,0.0,0.21514056134413,95.51489126520848,0.47540192259029285,0.7362534740315007,0.8970101039528994,-0.7155141034482304,-0.31744859040581264
EGY,EGY,2018,0.0,0.0,0.33488166494220806,96.26070916548709,0.49295112375588496,0.7367931636874226,0.8970101039528994,-0.3692522016120216,-0.08309386507314509
EGY,EGY,2019,0.0,0.0,0.42682388562741497,96.8333793006193,0.5083066747757781,0.7367931636874226,0.8970101039528994,-0.006329162239760628,-0.001661352039264867
EGY,EGY,2020,0.0,0.0,0.438186577939952,96.90415282004913,0.5236622257956712,0.7367931636874226,0.8970101039528994,-0.02860437872817788,0.06207177499194463
EGY,EGY,2021,0.0,0.0,0.4600381107183944,97.04025699651797,0.5390177768155643,0.7367931636874226,0.8970101039528994,0.06792155938829678,0.05944794974778891
EGY,EGY,2022,0.0,0.0,0.468148408237343,97.09077269150039,0.5521796776897583,0.7367931636874226,0.8970101039528994,0.2300054517227146,-0.07524635586608028
EGY,EGY,2023,0.0,0.0,0.401257465130891,96.67413662221239,0.5653415785639524,0.7367931636874226,0.8970101039528994,0.19251789226659788,-0.3853754128164178
EGY,EGY,2024,0.0,0.0,0.41636009802253177,96.76820468750876,0.5653415785639524,0.7367931636874226,0.8970101039528994,0.18092753571977915,-0.29827189181139496
EMU,EMU,1995,0.0,0.0,0.323458303542693,96.18955776336115,0.7885007774232211,0.7120997601193625,0.6922398868595442,-0.65249128872474,0.07694238203607696
EMU,EMU,1996,0.0,0.0,0.34800925042636643,96.34247547586273,0.7977922287889937,0.7729709549887271,0.7658124050564571,-0.6899564352124917,0.09342709851014601
EMU,EMU,1997,0.0,0.0,0.35982870196333505,96.41609395993262,0.8056700548341647,0.7797126154426605,0.7972424100871376,-0.6893344999133557,0.1058529293660684
EMU,EMU,1998,0.0,0.0,0.3792395066963024,96.53699584903876,0.8113737944787185,0.7860718098801027,0.8080509047919128,-0.6138575742444203,0.10455859857519835
EMU,EMU,1999,0.0,0.0,0.41222452433804885,96.74244590636238,0.8167351886127424,0.792431004317545,0.8188593994966878,-0.4777817939323259,0.11087882319559496
